"State","Grade","Subject","Percentile","Score.2024","Score.2022","Score.2019","Score.Change","Group"
"Illinois",4,"Reading","90th",250.696001434326,248.965999603271,251.960499572754,-1.264498138428,"Economically disadvantaged"
"Illinois",4,"Reading","90th",276.188496398926,274.862501525879,273.545997619629,2.642498779297,"Not economically disadvantaged"
"Indiana",4,"Reading","90th",256.821500396729,257.353000640869,254.941502380371,1.879998016358,"Economically disadvantaged"
"Indiana",4,"Reading","90th",276.914999389649,271.06300201416,276.344000244141,0.570999145507983,"Not economically disadvantaged"
"Iowa",4,"Reading","90th",247.99349899292,250.043000793457,254.149999237061,-6.156500244141,"Economically disadvantaged"
"Iowa",4,"Reading","90th",267.977003479004,269.507998657227,269.884001159668,-1.90699768066401,"Not economically disadvantaged"
"Kansas",4,"Reading","90th",245.510001373291,249.672499084473,251.713999938965,-6.203998565674,"Economically disadvantaged"
"Kansas",4,"Reading","90th",266.308000183106,269.282498168945,269.612998962403,-3.30499877929702,"Not economically disadvantaged"
"Kentucky",4,"Reading","90th",257.738500976563,252.900500488281,257.199502563477,0.538998413086006,"Economically disadvantaged"
"Kentucky",4,"Reading","90th",278.911500549316,273.565000915528,274.300999450684,4.61050109863197,"Not economically disadvantaged"
"Louisiana",4,"Reading","90th",259.231500244141,252.694998931885,250.254998016357,8.97650222778398,"Economically disadvantaged"
"Louisiana",4,"Reading","90th",279.089501953125,277.640000915527,273.764999389648,5.32450256347704,"Not economically disadvantaged"
"Maine",4,"Reading","90th",245.200999450684,248.6875,254.412996673584,-9.21199722289998,"Economically disadvantaged"
"Maine",4,"Reading","90th",264.30700378418,266.523497009278,272.431001281738,-8.12399749755804,"Not economically disadvantaged"
"Maryland",4,"Reading","90th",248.365001678467,244.36849899292,250.743998718262,-2.378997039795,"Economically disadvantaged"
"Maryland",4,"Reading","90th",278.387998962402,276.293995666504,279.638497924805,-1.25049896240301,"Not economically disadvantaged"
"Massachusetts",4,"Reading","90th",253.100999450684,257.174996948242,256.439501190186,-3.33850173950199,"Economically disadvantaged"
"Massachusetts",4,"Reading","90th",283.021499633789,282.998999023438,279.698999023438,3.32250061035103,"Not economically disadvantaged"
"Michigan",4,"Reading","90th",244.133501434326,247.489999389649,250.548500061035,-6.41499862670901,"Economically disadvantaged"
"Michigan",4,"Reading","90th",266.538499450684,270.646496582031,271.473501586914,-4.93500213622997,"Not economically disadvantaged"
"Minnesota",4,"Reading","90th",245.820500183106,244.874000549316,252.288999938965,-6.468499755859,"Economically disadvantaged"
"Minnesota",4,"Reading","90th",268.914999389648,268.078002929688,272.380003356934,-3.46500396728601,"Not economically disadvantaged"
"Mississippi",4,"Reading","90th",255.755000305176,254.909999084473,256.163501739502,-0.408501434326013,"Economically disadvantaged"
"Mississippi",4,"Reading","90th",273.810000610352,272.830499267578,273.353500366211,0.456500244141012,"Not economically disadvantaged"
"Missouri",4,"Reading","90th",247.65950088501,248.721001434326,254.022999572754,-6.363498687744,"Economically disadvantaged"
"Missouri",4,"Reading","90th",269.765496826172,268.969000244141,272.601499938965,-2.83600311279298,"Not economically disadvantaged"
"Montana",4,"Reading","90th",256.532997131348,252.305501556396,252.99649810791,3.53649902343798,"Economically disadvantaged"
"Montana",4,"Reading","90th",267.888998413086,268.502499389649,270.994998168945,-3.10599975585905,"Not economically disadvantaged"
"Nebraska",4,"Reading","90th",247.507002258301,250.126999664307,254.098498535156,-6.59149627685503,"Economically disadvantaged"
"Nebraska",4,"Reading","90th",267.899000549316,271.585998535156,271.985000610352,-4.08600006103603,"Not economically disadvantaged"
"Nevada",4,"Reading","90th",260.127003479004,254.738999938965,255.766500091553,4.36050338745096,"Economically disadvantaged"
"Nevada",4,"Reading","90th",273.556497192383,272.82900390625,270.033499145508,3.52299804687499,"Not economically disadvantaged"
"New Hampshire",4,"Reading","90th",249.933999633789,249.920500183105,252.356500244141,-2.42250061035199,"Economically disadvantaged"
"New Hampshire",4,"Reading","90th",270.959498596191,271.791999816895,272.599000549317,-1.639501953126,"Not economically disadvantaged"
"New Jersey",4,"Reading","90th",255.321000671387,250.16900177002,252.941500854492,2.37949981689499,"Economically disadvantaged"
"New Jersey",4,"Reading","90th",281.212998962403,275.186996459961,278.214001464844,2.998997497559,"Not economically disadvantaged"
"New Mexico",4,"Reading","90th",244.820500946045,245.899499511719,248.364999389648,-3.544498443603,"Economically disadvantaged"
"New Mexico",4,"Reading","90th",261.110002136231,272.554998779297,272.261500549317,-11.151498413086,"Not economically disadvantaged"
"New York",4,"Reading","90th",254.296999359131,253.110000610352,251.069000244141,3.22799911499001,"Economically disadvantaged"
"New York",4,"Reading","90th",276.056996154785,275.191000366211,273.545501708984,2.51149444580102,"Not economically disadvantaged"
"North Carolina",4,"Reading","90th",252.606498718262,248.629999542236,251.342998504639,1.26350021362299,"Economically disadvantaged"
"North Carolina",4,"Reading","90th",274.542497253418,270.566497802734,274.022999572754,0.519497680664017,"Not economically disadvantaged"
"North Dakota",4,"Reading","90th",250.326998901367,246.671500396729,252.693500518799,-2.36650161743199,"Economically disadvantaged"
"North Dakota",4,"Reading","90th",261.020500183106,263.052499389648,266.06900177002,-5.04850158691403,"Not economically disadvantaged"
"Ohio",4,"Reading","90th",254.287000274658,252.366500854492,252.861000061035,1.42600021362298,"Economically disadvantaged"
"Ohio",4,"Reading","90th",272.625,275.518498229981,273.864503479004,-1.23950347900399,"Not economically disadvantaged"
"Oklahoma",4,"Reading","90th",246.721999359131,247.465500640869,250.247499084473,-3.525499725342,"Economically disadvantaged"
"Oklahoma",4,"Reading","90th",264.065501403809,262.890998840332,266.250498962402,-2.18499755859301,"Not economically disadvantaged"
"Oregon",4,"Reading","90th",240.116499328613,261.565498352051,254.811999511719,-14.695500183106,"Economically disadvantaged"
"Oregon",4,"Reading","90th",269.591998291016,NA,276.778498840332,-7.18650054931601,"Not economically disadvantaged"
"Pennsylvania",4,"Reading","90th",255.867501831055,248.736999511719,254.439998626709,1.42750320434598,"Economically disadvantaged"
"Pennsylvania",4,"Reading","90th",271.496998596191,275.101501464844,278.105502319336,-6.60850372314496,"Not economically disadvantaged"
"Rhode Island",4,"Reading","90th",248.832500457764,253.723002624512,252.480499267578,-3.647998809814,"Economically disadvantaged"
"Rhode Island",4,"Reading","90th",277.048999023438,274.539001464844,275.048501586914,2.00049743652397,"Not economically disadvantaged"
"South Carolina",4,"Reading","90th",255.559000396729,251.44949798584,252.157499694824,3.40150070190501,"Economically disadvantaged"
"South Carolina",4,"Reading","90th",276.21499786377,277.416998291016,276.53200378418,-0.317005920409997,"Not economically disadvantaged"
"South Dakota",4,"Reading","90th",246.077500915527,243.83450012207,253.538498687744,-7.46099777221701,"Economically disadvantaged"
"South Dakota",4,"Reading","90th",265.147999572754,266.660000610352,267.995999145508,-2.84799957275402,"Not economically disadvantaged"
"Tennessee",4,"Reading","90th",249.320999145508,249.108000946045,248.701501464844,0.619497680664011,"Economically disadvantaged"
"Tennessee",4,"Reading","90th",270.427001953125,266.13450012207,269.652000427246,0.77500152587902,"Not economically disadvantaged"
"Texas",4,"Reading","90th",249.811500549316,249.007998657227,249.744499206543,0.0670013427730112,"Economically disadvantaged"
"Texas",4,"Reading","90th",272.17200012207,272.439500427246,272.050001525879,0.12199859619102,"Not economically disadvantaged"
"Utah",4,"Reading","90th",249.085501098633,248.45299987793,252.895001220703,-3.80950012207001,"Economically disadvantaged"
"Utah",4,"Reading","90th",272.150003051758,271.560499572754,272.911502075195,-0.761499023437011,"Not economically disadvantaged"
"Vermont",4,"Reading","90th",251.192998504639,251.652498626709,253.578999328613,-2.386000823974,"Economically disadvantaged"
"Vermont",4,"Reading","90th",269.844497680664,272.983500671387,272.362495422363,-2.51799774169899,"Not economically disadvantaged"
"Virginia",4,"Reading","90th",251.52200012207,242.464499664307,250.895996856689,0.626003265381001,"Economically disadvantaged"
"Virginia",4,"Reading","90th",272.204997253418,273.223500061035,274.10899810791,-1.90400085449198,"Not economically disadvantaged"
"Washington",4,"Reading","90th",250.931499481201,252.016500854492,253.448499298096,-2.51699981689501,"Economically disadvantaged"
"Washington",4,"Reading","90th",275.145001220703,274.494502258301,275.820997619629,-0.675996398925975,"Not economically disadvantaged"
"West Virginia",4,"Reading","90th",248.544000244141,244.438500976563,254.554501342774,-6.010501098633,"Economically disadvantaged"
"West Virginia",4,"Reading","90th",264.282498168945,262.847500610352,267.006500244141,-2.72400207519604,"Not economically disadvantaged"
"Wisconsin",4,"Reading","90th",248.640500640869,249.081999969482,251.367001342774,-2.726500701905,"Economically disadvantaged"
"Wisconsin",4,"Reading","90th",271.232499694824,270.595997619629,272.843998718262,-1.611499023438,"Not economically disadvantaged"
"Wyoming",4,"Reading","90th",255.26600112915,255.099999237061,258.446499633789,-3.18049850463902,"Economically disadvantaged"
"Wyoming",4,"Reading","90th",270.674000549316,271.740000915528,271.240501403809,-0.566500854492972,"Not economically disadvantaged"
"National",8,"Reading","90th",292.641000366211,293.414001464844,294.219499206543,-1.57849884033197,"Economically disadvantaged"
"National",8,"Reading","90th",314.369999694824,313.99899597168,316.360501098633,-1.99050140380899,"Not economically disadvantaged"
"Alabama",8,"Reading","90th",285.543498229981,284.774000549316,287.092997741699,-1.54949951171795,"Economically disadvantaged"
"Alabama",8,"Reading","90th",308.771000671387,304.729002380371,306.754499816895,2.01650085449199,"Not economically disadvantaged"
"Alaska",8,"Reading","90th",287.005502319336,286.256001281738,285.728497314453,1.27700500488299,"Economically disadvantaged"
"Alaska",8,"Reading","90th",303.831500244141,309.721997070313,305.629501342774,-1.79800109863299,"Not economically disadvantaged"
"Arizona",8,"Reading","90th",290.803500366211,291.515998840332,289.833996582031,0.969503784180006,"Economically disadvantaged"
"Arizona",8,"Reading","90th",308.925997924805,310.774998474121,311.838497924805,-2.91249999999997,"Not economically disadvantaged"
"Arkansas",8,"Reading","90th",293.284498596192,294.885499572754,296.145501708984,-2.86100311279199,"Economically disadvantaged"
"Arkansas",8,"Reading","90th",309.461499023438,310.625999450684,316.042997741699,-6.581498718261,"Not economically disadvantaged"
"California",8,"Reading","90th",294.032000732422,294.869000244141,292.803497314453,1.22850341796897,"Economically disadvantaged"
"California",8,"Reading","90th",319.45050201416,318.666499328613,319.622999572754,-0.172497558593989,"Not economically disadvantaged"
"Colorado",8,"Reading","90th",293.757499694824,291.414498901367,293.417501831055,0.339997863768986,"Economically disadvantaged"
"Colorado",8,"Reading","90th",316.217997741699,316.280000305176,316.987997436524,-0.769999694825003,"Not economically disadvantaged"
"Connecticut",8,"Reading","90th",298.501997375488,294.269999694824,299.361001586914,-0.859004211426054,"Economically disadvantaged"
"Connecticut",8,"Reading","90th",321.096000671387,316.833001708984,319.903497314453,1.19250335693403,"Not economically disadvantaged"
"Delaware",8,"Reading","90th",281.704502868652,286.92200012207,290.132501220703,-8.42799835205096,"Economically disadvantaged"
"Delaware",8,"Reading","90th",303.575503540039,303.343496704102,311.769499206543,-8.19399566650401,"Not economically disadvantaged"
"District of Columbia",8,"Reading","90th",283.766998291016,286.29049987793,282.860502624512,0.906495666504043,"Economically disadvantaged"
"District of Columbia",8,"Reading","90th",320.973002624512,331.079998779297,326.506999206543,-5.53399658203102,"Not economically disadvantaged"
"DoDEA",8,"Reading","90th",NA,NA,NA,NA,"Economically disadvantaged"
"DoDEA",8,"Reading","90th",NA,NA,NA,NA,"Not economically disadvantaged"
"Florida",8,"Reading","90th",291.218998718262,296.036999511719,299.670497131348,-8.45149841308597,"Economically disadvantaged"
"Florida",8,"Reading","90th",309.915997314453,313.215000915527,319.135502624512,-9.21950531005899,"Not economically disadvantaged"
"Georgia",8,"Reading","90th",298.231004333496,295.79649810791,295.116999816895,3.11400451660103,"Economically disadvantaged"
"Georgia",8,"Reading","90th",319.475004577637,319.007000732422,317.65249786377,1.82250671386697,"Not economically disadvantaged"
"Hawaii",8,"Reading","90th",291.459001159668,295.559501647949,292.514500427246,-1.055499267578,"Economically disadvantaged"
"Hawaii",8,"Reading","90th",310.603999328613,312.986497497559,311.498500061035,-0.894500732421989,"Not economically disadvantaged"
"Idaho",8,"Reading","90th",295.10249786377,296.73999786377,298.728503417969,-3.62600555419903,"Economically disadvantaged"
"Idaho",8,"Reading","90th",309.132502746582,312.535002136231,313.585498046875,-4.45299530029297,"Not economically disadvantaged"
"Illinois",8,"Reading","90th",294.14649810791,293.777500915528,295.620501708984,-1.474003601074,"Economically disadvantaged"
"Illinois",8,"Reading","90th",318.793499755859,316.967999267578,319.606001281738,-0.812501525878986,"Not economically disadvantaged"
"Indiana",8,"Reading","90th",297.158503723145,293.883000183105,299.132000732422,-1.97349700927703,"Economically disadvantaged"
